,score,time,user,product
406660,5.0,2016-01-09,A2FSB7P8IH74RI,B000CCML7G
3617329,3.0,2014-07-31,A3CR4KH9W0ZI96,B00598KU7Q
336658,5.0,2010-10-20,A36D1H2EY9J3B5,B000B8FW0E
4539929,4.0,2013-04-16,A3UV38ZCFCNI3W,B009AHXZY2
3518749,5.0,2015-01-10,A2A3WKY2REQ7Z0,B0050GW5BQ
8283915,3.0,2017-06-24,ACYNETS1UW582,B015XMRW46
9050263,3.0,2016-08-01,ABN04DDUF0CO3,B01DWOXHE6
3215712,5.0,2017-03-29,A2I6ZR6KMO5SHT,B004CIA254
12569959,5.0,2018-06-30,A3TH4UELWBAUWQ,B018AN8EQU
725064,4.0,2014-08-26,A188S2HH77HKAN,B000KK3X4A
2745671,3.0,2014-04-01,A3N37IWYXIEFL0,B002WQ77G0
1122958,5.0,2013-06-04,A3FF2ZEQGVHQK8,B000Y14JUC
4655805,4.0,2014-07-30,A17Y465UXZOJE3,B00A8BYUJ8
3946712,4.0,2014-10-01,A305F7J5CGKZO2,B0069YZU2E
832465,5.0,2014-05-20,A3SCWXXJXBVJ05,B000NJSCH6
9762014,5.0,2016-03-06,A2QS2LVVQ9V4NB,B001DZT4WQ
6942850,5.0,2017-06-13,A29A13ZA567ZO3,B00PM09LYE
2000070,3.0,2013-12-31,A1OB5NTW55VYHW,B001DZO5TS
227045,5.0,2010-01-19,A204KVEV30UDE2,B00095W50E
8039038,5.0,2017-07-19,A2LXIN5VZ89RJ7,B013JOAWMY
7305219,5.0,2015-03-09,A2D1LPEUCTNT8X,B00TSVTMGA
3292489,5.0,2016-02-11,A3IC0Y2DABH2P3,B004J4F09O
1912686,5.0,2017-02-27,A33S1KUA5WNAVC,B001BR2Z8G
2406038,4.0,2015-09-21,A3SG0Q2HUM7JZK,B001V2E1FQ
3337989,4.0,2013-03-04,A2EAP492P4021R,B004MPDURY
138976,5.0,2016-09-23,A38UYWYH1K7O78,B0002YTO7E
5774103,4.0,2016-07-27,A26LD9FQHTM8ZH,B00GYX2TK6
2410476,5.0,2015-02-03,A1IXPOBUZM8V1N,B001V5O34C
9965760,5.0,2018-01-26,A3QD7JXNJK69G6,B002L98UPA
3477499,5.0,2016-08-18,AY4PSDBMG6GF5,B004XAT4OG
11990200,5.0,2018-02-10,A2EWE0GMBBUVMJ,B00S3U12JM
3655732,5.0,2013-02-11,A1SMAGCLH4NAXH,B005CSYV82
3761195,5.0,2012-04-19,A1MNN0ZMHYPJDU,B005KOKFUQ
6597603,4.0,2014-12-07,A21FWV7IMMPSXP,B00MP7V3OS
5895109,5.0,2016-05-23,A1V56D4O6DZY93,B00HUIWK1W
8081655,5.0,2018-05-24,A36CNHMECYSDBG,B0143TZILE
8927672,5.0,2016-03-12,AKMEY1BSHSDG7,B01CQACIUQ
5376972,1.0,2016-03-29,A2LHKJTBVLF8LI,B00EE6GHVW
6902753,5.0,2014-01-03,A2AM7592UJANYG,B00P7SLB5S
7242050,5.0,2016-10-01,A1P5CZ8IP9FB4O,B00T3QBUBK
5946371,5.0,2014-07-06,A258XUD7V9GWXF,B00I5UKTSK
1047239,5.0,2014-12-26,A37R0DRFA8ERAE,B000V5CJ1C
2567312,5.0,2017-03-28,A2OBSOQGE7CPMB,B002CACMR0
7626867,2.0,2016-09-08,A3SA00HHCD9III,B00XHVNI94
7654219,5.0,2015-10-24,A1PS6D0C4DO5FH,B00XOO941K
12663514,4.0,2018-08-28,A2XMLBREYIEGGG,B01AKD4BXS
5786282,5.0,2016-03-08,A31BDQZX1VY4G9,B00H307YWC
9254249,5.0,2017-07-29,A2AFNRNLSH9C3Z,B01FYRD8UM
5717991,4.0,2012-09-11,A2GCFD2FCQ572M,B00GMEYMWU
2768844,5.0,2011-01-30,A1U6JWVWUTAH8J,B0030BS30K
4793634,5.0,2015-04-21,A19ZDODFCR9F7P,B00AWBFXL8
7116135,5.0,2017-03-15,A1IJUCICSBF7LA,B00RPBCL6I
3238057,5.0,2014-01-05,A12WGYO7E6ZIY4,B004DPNUAK
4144802,3.0,2017-10-22,ANHNZVLSFZHW9,B0075ZS096
7690702,4.0,2015-06-12,A22CW0ZHY3NJH8,B00Y82Y03O
1976906,2.0,2017-01-01,A3R7OBBV42JO7O,B001DC56B2
1359091,1.0,2017-04-17,A2YF6CYAV8GBRS,B00168PIQ6
156453,5.0,2016-07-08,A2R2ETXA57KBPZ,B0006G8SH0
1210148,5.0,2017-09-12,A2S78JKZEBTV8J,B0012R8PS4
2304111,5.0,2017-03-04,A2FOXOCGCXCWW0,B001PSP7RM
2448101,5.0,2014-12-17,AL5CVUP1HFZQ3,B00200E0HM
290812,5.0,2015-05-13,A1C03L0XL8SM6T,B0009VQ8EC
2033638,4.0,2015-09-18,A2LBHMQ3142G3S,B001EWEQ4Y
2097957,5.0,2014-11-05,A2O3XWAP8WERGV,B001GSOG3W
282293,5.0,2015-07-30,A2QBZCQF0POYJL,B0009TUEJE
725445,5.0,2015-04-10,A2PIRU0KAWF25D,B000KKB5PE
1376305,3.0,2016-01-30,AMQDFH897M8AD,B0016JA8HY
5026148,4.0,2017-03-11,A3TP1IL1CAWGRY,B00C2NQ6XS
2263660,5.0,2016-03-31,A28J2VFJKS5B9J,B001OPKGAO
6646924,5.0,2015-08-14,A5ZJNE2J0MASP,B00N3PM3QI
367616,5.0,2015-08-06,A31EMHWAE448LW,B000BQM4ZM
5177131,5.0,2015-05-16,A2R9E427N3BOV2,B00D1OU4DA
10660486,4.0,2017-10-09,A2GUSOYQ25XK8V,B008D6Y1KS
5941945,5.0,2015-01-07,A1FIFZKHTMYG7Q,B00I5SZK0Y
5869545,4.0,2017-03-29,A1R1Y0GCXYY8KK,B00HPQZP2U
2385452,4.0,2016-04-08,A28UIOU1J0YY8V,B001U0OFD2
4628012,5.0,2015-08-19,A1WD06MPDCV7NH,B00A2VOJ8Q
2064672,3.0,2014-03-18,A1OZLV31QGNQP6,B001FT3MDM
8817432,5.0,2016-09-02,A33WOI846MMYGI,B01BDQYKXW
4655982,3.0,2013-10-05,A3FG0FTDQ1557I,B00A8C97M2
1295991,5.0,2016-03-01,A2NX3XX47K5NDF,B0014VX2M2
5548157,5.0,2015-06-03,A105U7P4Q8978C,B00FI3F9XM
1295386,5.0,2014-12-21,A3JPGY5ZXTNP77,B0014VTRF8
6022106,4.0,2016-08-31,A3EWZQ5NTBFKJI,B00IPOURDI
5356965,5.0,2014-11-30,A11IS70QN2SRAY,B00E91ATBQ
8955208,5.0,2017-08-13,A2O489VAPVIH35,B01D0FYUPC
7371219,5.0,2015-10-05,ALRA6T40GGNR3,B00UJ23LYG
510249,5.0,2009-08-02,A3SDBL8SJC2ME3,B000FE9CF0
9141700,5.0,2016-07-12,AI8B91LQVA55O,B01EUUFAQE
895279,2.0,2014-08-07,A2CRSL64YOMDAN,B000P40UJC
210325,5.0,2015-12-20,A3Q4TYJVAM4IRM,B0007WK6Q4
388803,4.0,2015-06-17,A156OCUOZYFAT6,B000BWAZY8
1169519,5.0,2016-09-07,A18B28FB5FRJDY,B0010O748Q
3541095,5.0,2017-05-11,A3NC01WSYMH4L8,B005281N1K
3030027,5.0,2015-08-09,AWHHWUAY5953N,B003V0KHBS
5262495,5.0,2015-07-31,A3BTWI9H31L42U,B00DMIEZEO
6773075,5.0,2014-12-29,A6V8VHM46LW09,B00NZDOCS0
7331575,5.0,2015-04-13,ACJT8MUC0LRF0,B00U2VI1A8
1255348,4.0,2016-02-22,AHOT8DQXHZ95G,B0013RD6OQ
8445766,5.0,2016-04-01,AIFC8R3DKKA7R,B017L8TTQO
885011,5.0,2014-01-13,A23OIZ7VK5GFYU,B000OZFJTI
12337413,5.0,2018-07-15,AIS3QOJQBV4NE,B012ELNCDE
7822069,5.0,2016-02-10,A300GUSDAHJL9P,B0100XE9EE
1814712,4.0,2017-07-18,AQ9JTZBF30IW0,B0019CT216
6528129,5.0,2016-12-14,A2GDEEE7PWHNGF,B00M4MG9Y8
8976762,5.0,2016-07-08,A2JE071UW97J2A,B01D8B7HZS
3373316,5.0,2016-06-06,A33EQQD0G8H4EE,B004R5V47C
761742,5.0,2016-11-02,A2MZWMKYK4VN3M,B000LJUS4I
8283989,5.0,2017-01-12,A3GCCKV2IHTG08,B015XMRW46
1826425,3.0,2016-05-05,A3RUXTIR7OEZVG,B0019MM47U
5747510,4.0,2015-11-09,A22QL36PFMJVR3,B00GSOYJ1I
3130758,5.0,2017-01-03,A1I2SR3OKVYKNI,B00453UPQ2
1211473,5.0,2014-06-26,A37MTEV0TR9C3M,B0012RK0M8
1221548,5.0,2016-08-30,A2VJSMUUY2WAVE,B001308VUC
727207,5.0,2014-04-01,A3N37IWYXIEFL0,B000KKD3HC
6218591,5.0,2014-12-04,A3VOPLCV5194GP,B00K7X8J7G
4816251,4.0,2015-06-16,A2C5HGJ90IQ1ZH,B00B0XC57M
3853022,3.0,2013-07-07,A3F2R2LZT3ATN3,B005UYVGCC
4185044,5.0,2013-08-21,A12VMTWNK40LSC,B007BGSI5U
2832300,5.0,2012-04-11,A181WFD83AI8RF,B0037N341O
3241025,5.0,2014-04-07,A130P8FAZECQK,B004DWBKQY
5606889,5.0,2017-11-25,AXQJG7M1ARMKR,B00FUHDNRU
2372405,3.0,2012-09-06,A3OYXL97N0ATAT,B001TKEU60
3156825,5.0,2016-10-05,APDCG1VZR3UWY,B00474LZ1I
3103310,5.0,2013-11-26,A1MNOHH1R6MPZF,B00437WYPU
3295068,5.0,2016-03-28,A2H2O9DD9BBW9J,B004JAGNPS
4631015,5.0,2017-02-25,A3R1JXFC3WJZ57,B00A3W8EIU
5921050,5.0,2014-12-08,A38V8CI1Y98GN6,B00I0S62ZG
10862060,5.0,2018-06-09,A1CB2CXN1MNMQT,B00AXYD3PM
5678789,4.0,2016-03-08,A98DDIUJK5YBE,B00GFYYKLA
2101966,4.0,2013-09-07,A3ONR0WWEC3SAB,B001GXD4AS
7057126,5.0,2016-01-09,A1XO9M10QPCQ4H,B00QVB165K
1782156,5.0,2018-03-29,A18WVNL2D18S9L,B001876XYG
11991467,5.0,2016-04-28,AI8B91LQVA55O,B00S55R24O
5514063,5.0,2014-03-29,AGGAQLXPVGM5D,B00FAXE7AG
6533317,5.0,2016-09-22,A2R933G1T6XPNX,B00M7H0LT4
281388,1.0,2017-07-06,A2M4BW3P42S3I9,B0009TTLRA
658770,3.0,2012-06-14,AWO3G948DAE15,B000IMYXNK
3237318,3.0,2014-09-04,A2Z9KHD7827VIR,B004DMAI6M
4915211,5.0,2016-06-21,A2114M46F4MO2W,B00BFY3XDQ
3107461,5.0,2014-10-07,A3BLA6X4E0A1H5,B004396SGE
4147023,4.0,2016-09-27,A5IJTDZN3X6J0,B00768D2N6
3952785,5.0,2015-04-23,A15KEHQ71GAKBK,B006CFTIBE
3166883,5.0,2015-04-23,A2CNXS86JY4JV4,B0048970A2
1290360,5.0,2016-10-07,A3MQTXTYQ7NLOD,B0014VS4XO
8409825,5.0,2017-04-08,A3C1QYGEET3BVY,B0179QEUVC
1374153,5.0,2015-11-10,A2C3AZ2PQ00WNK,B0016HSA4O
3264413,5.0,2014-08-25,ATHW9G4DRO1O9,B004GHHQ8W
4665525,5.0,2017-11-25,A2SYEJUDT4COD6,B00A9UNNJG
5936344,5.0,2014-10-15,A240FRPD4MEXND,B00I4ETW6W
2326149,5.0,2013-04-28,A3FR717Z42AW1Z,B001QKK8UK
8043891,5.0,2016-11-27,A3SLC8F6VIWXIR,B013LPRERW
2254941,5.0,2014-05-09,AT5F1MKA8C2IZ,B001O2PKGM
11172422,5.0,2017-09-23,A2MKFRBTD9N7TW,B00ERWAMC8
4556412,5.0,2014-05-15,A1HEXO1SF2YRTT,B009EVIXLY
5732500,5.0,2015-02-21,A1VC3VFW2N7ZK0,B00GOYYN5O
7361449,5.0,2017-01-26,A3BH5G416988TO,B00UFMBELW
477834,4.0,2014-12-26,A46DPELPPAKHK,B000F38YI2
8845116,5.0,2016-06-14,A1XMUCXDZJ3JAJ,B01BTJGR16
162416,4.0,2014-11-07,A1SIS7N7T5YYU,B0006ZK8CO
10034571,5.0,2014-04-08,A3T3A4RXJV5BI,B003DW6SZS
298736,5.0,2017-03-28,A31KOTTZZOTG48,B000A1FCNY
899561,5.0,2014-10-31,A351PB7ZJLWD2T,B000P93G34
3082786,5.0,2016-10-07,AL8XU9S3X68KY,B004153WTQ
667827,4.0,2011-03-15,A19YS2UWGDR6WM,B000IZBFU6
1338769,5.0,2017-06-07,A17D1DARPS3SJA,B00162OKWU
363390,1.0,2016-07-02,A28QI1A2FOSKUG,B000BO4M4K
7699196,5.0,2018-05-01,AREOC3C9WSI74,B00YBYA8JE
5114351,4.0,2016-06-05,A5MQB80VZL4Y1,B00CLVQNT8
1877426,5.0,2016-04-07,A3NCY96R83ZIEI,B001ATNHLO
485143,5.0,2016-12-04,A2UJWVAPHU1OOW,B000F5K9M4
435703,4.0,2016-05-27,A3DFGE962WKUK7,B000ECUFI6
9377692,4.0,2014-03-14,ABZGKC1OR5VWT,B01H4UICZ8
8385637,5.0,2016-09-18,A2ZACH5111O591,B01743BX1A
2665896,5.0,2015-09-04,A3UEQ1CYG8E6D2,B002N18PHO
9583319,4.0,2018-05-09,AY2VG3B5WOK1M,B000PL7A66
3110664,5.0,2014-11-18,A3BNAUQ7K5GLO0,B0043D2LL6
8732703,5.0,2016-11-20,AMUJ023PU36U3,B01AIXFFQM
784812,5.0,2015-10-17,A1903JKQZWZ6OZ,B000MF9PY0
215615,5.0,2012-08-08,AG7O531AAY3NX,B0007ZGZY8
5121904,4.0,2014-06-08,A3OCIWPCPXNN0I,B00CMQJW0E
7978210,5.0,2015-11-21,AOZFQAPPLMVOB,B012CLC4V2
5231860,3.0,2014-02-04,ANH0E47ROBM2Q,B00DFC9Z9W
7891190,5.0,2018-07-10,A348IFJ6P0N2MC,B010T9RJDC
2064844,4.0,2013-02-12,A1AQZL6GGFNZYC,B001FT3MDM
956145,5.0,2013-03-30,AZIM9ZTGB8Q12,B000R41LD4
11337276,5.0,2016-08-14,A1M5ZT35YX6TIN,B00GXXL732
5210943,5.0,2016-05-28,A1UK5LB7YF55MB,B00DAMWXLO
1984778,5.0,2016-11-11,A17GXG2I38M1YW,B001DEXYXM
3144192,5.0,2015-12-15,A2BD4UYCAZJF2J,B00469G31G
3648263,5.0,2015-01-20,AICMB9AK89DNV,B005CN6D7E
3281347,5.0,2015-04-22,AA4SXOYW86LMW,B004IFKRBK
8168406,5.0,2015-09-25,A2SWGQVH78I33R,B01500YXCA
2624373,2.0,2014-07-29,A30R8VFR16RE32,B002HVYNWG
8857248,5.0,2017-01-26,AIOM6PF85XO7F,B01BXE01UA
8072897,4.0,2016-06-11,A3LFRR7WD04ARI,B0140JI1VQ
4957667,5.0,2015-02-20,A29AP3XLK4SL29,B00BN0N5TE
3370853,5.0,2013-07-13,AKFRPB5RXWVLM,B004QQSW4A
2871173,5.0,2016-05-04,AXU8PLMY1BJEA,B003BM5LWQ
4030825,5.0,2013-08-23,A2TBGOGBHJE71P,B006OU4ERA
960134,5.0,2014-07-21,A4IJMAS30WDEK,B000R9ACZC
4558851,4.0,2015-10-18,AL2029V6F70IZ,B009F96F2O
89727,5.0,2015-02-01,AROZXQNDMK7PE,B0001UZUW2
7111793,5.0,2015-09-03,A1N5N9QFB5T5WY,B00RMG305C
5550252,5.0,2015-01-21,AZRPX2SDC9VES,B00FIXVPNA
3761308,4.0,2015-04-09,A1MZYO9TZK0BBI,B005KOKFR4
10044156,5.0,2018-02-21,A1B6RGGUZRFDLL,B003ITDCBE
432506,5.0,2016-01-05,A1RAA86CFEJ7W7,B000EANUO4
7990101,4.0,2016-06-24,A1TPUQUV3WN73A,B012N58U1K
10955808,5.0,2016-01-02,A2CLFJA3MY29LR,B00BZ9BQYE
4003102,5.0,2017-09-25,A25QBCHO0KFT0P,B006K3YTP8
4816559,5.0,2013-03-26,A3M0XJIDMLA70W,B00B110UKM
541591,5.0,2012-12-07,A3U5HKDHPYBAK3,B000FOKXXU
7926983,5.0,2016-06-27,AWSTQ0RMVNH0R,B011I8PMGY
4460803,1.0,2016-05-20,AARV75B4WRCXR,B0090C53EM
1197455,4.0,2010-04-06,A21I62TCDL4754,B0012ANKL8
2540625,5.0,2013-03-04,A2I27S48Y59RH0,B002APMMGS
4762224,5.0,2016-04-24,A2N8XLXKBPQK91,B00AT6HZGM
8528754,5.0,2016-02-22,A1P5CZ8IP9FB4O,B018HMCA1E
7335779,2.0,2015-08-22,A1A6XAIC6525UA,B00U4FSO1S
1416820,5.0,2013-12-28,A1J3LYF1MN3D4D,B0017X3EKM
4335221,5.0,2016-09-12,A1AE3JJ0GI5ZG1,B0083ZZG3A
9763713,5.0,2018-03-12,A5CDMTW6JKV5G,B001E5Q4WI
8570036,5.0,2016-06-20,AEWX0KMRCVKL4,B018V7E91E
6873864,3.0,2016-07-21,A2X46TS9VTP3BK,B00OYIQ04O
8292361,1.0,2016-02-10,A2WWJ26Y0UKEEA,B01625PIMG
732243,5.0,2018-04-11,A1PC3ACIDY5C4X,B000KORKHM
7050505,5.0,2015-12-27,A2LX390EPF7ZWK,B00QSLYMIQ
7200531,5.0,2016-02-06,ANXK5DQ1UXMPJ,B00SMX8RIE
4246976,5.0,2018-01-16,A2W7OZ6S0GA35D,B007OU4DJ8
4202427,5.0,2015-11-17,A7MRYFO6NMKQE,B007ELWHJ0
1381527,5.0,2014-02-28,A2NT274XP6RX09,B00170ZV7E
3572309,5.0,2016-08-05,A3V3M26T8D693A,B0054WONV6
4181941,5.0,2015-07-18,A185K0FEJG9XGT,B007B8ED3Y
2990186,5.0,2016-02-04,A19J8M7OMEEKHX,B003R0LSMO
4009352,5.0,2012-09-01,A19RW25Q6206I3,B006LZNOKG
1991692,3.0,2015-02-19,A2R17X0NMP9SJZ,B001DPY6QK
910007,5.0,2016-11-18,A13XHP2C6AM02N,B000PE1GG8
7685597,3.0,2016-09-21,A2M2DADE7WYYV5,B00Y3VRLYA
7706120,5.0,2016-04-27,AUYIX7YILPDU5,B00YFPECUU
4339137,2.0,2014-10-29,AFU6BITESC92S,B00847436S
7239247,3.0,2016-12-15,A1R0PBOIOOIPZK,B00T31NK86
4902377,5.0,2015-11-08,A2HIMT9BK0VHUI,B00BD566MM
900926,5.0,2016-07-04,AXUJFOFQZNTN,B000P9EZY8
1883390,5.0,2014-08-29,AAIBQ31B16ID3,B001B011WO
4083585,5.0,2014-05-14,A1GZ9X9WHTMPL5,B006YZP7SK
8184380,1.0,2016-01-04,A22VZNM4FQOL4X,B0155X473W
4171367,4.0,2017-01-18,A2HDANIG41SKEW,B00794LHOI
3744593,4.0,2013-10-06,A3IGYF45BZV4S6,B005IS9H5S
2008165,5.0,2014-11-09,A1ASEZSAJBL10W,B001E7CUT2
4203845,5.0,2016-11-25,A19ZDODFCR9F7P,B007F4SDK8
4943412,5.0,2014-03-16,A3LU4TH88X9PFB,B00BLGDKF4
3886627,5.0,2015-07-19,A10YO15QND3PCB,B0060BC1Q4
4183796,5.0,2014-01-07,A2K9S2970SR3T1,B007BHIUDO
4013066,5.0,2017-10-11,ALYYD9YEHZBI,B006MGJU9I
6402527,4.0,2015-07-17,A1DXM2L0WDQI5X,B00L8B36LU
2749554,5.0,2016-02-28,A1MYI48KTM30MO,B002XK70NK
12349205,5.0,2017-10-15,A1SEBI7VFEA9AV,B01305SV9S
6064614,5.0,2014-12-14,A3SPRSLV03DT6Y,B00J1BV01C
2146201,5.0,2010-03-04,A3A5FKVCXLAMW7,B001K36ZC8
4857602,5.0,2014-12-10,A3FAW6SPIMZQGV,B00B5E9Q3M
3970154,4.0,2015-03-24,A2FQCC73R51X2H,B006G91H24
3307136,2.0,2017-02-12,A11YE6GROBDQK8,B004KMOY9C
6127623,5.0,2017-10-11,A2UV6WLQC6TLSI,B00JLMRXCQ
3370809,4.0,2014-08-10,A20XFC7QXT0SX7,B004QQSW4A
8090414,2.0,2016-07-30,A1NQKWS81ENDTV,B01464GUOU
8842515,5.0,2017-05-27,A3TP31S61PPE3G,B01BQUSTU0
8362871,5.0,2016-05-19,A2BW56WCGMYXM8,B016X5STKS
885492,5.0,2016-03-24,A3JE5354MH9HPT,B000OZFJS4
2165558,5.0,2012-05-07,A3OXHLG6DIBRW8,B001L2U39E
2556347,4.0,2015-02-11,A34OJWGNJAOPUZ,B002BOZNZK
5490780,1.0,2015-07-10,A1SC7Z2646QCP9,B00F5TIOXG
1420876,5.0,2015-07-10,A5FYK3K9PB3LH,B00181DA9S
2252522,5.0,2016-03-03,A1J3V4T5C5WII0,B001O2R1TQ
5839877,5.0,2015-05-09,A15PYCET4XH22X,B00HHLBFX6
3243596,5.0,2014-07-12,A2UHNT2OQVI18H,B004E2C20Q
596661,5.0,2016-08-27,A3B18FJTI9V2O0,B000H1M0LY
10594904,4.0,2017-09-03,A1E3S4BRVAIICP,B007HOPPVQ
6904780,5.0,2017-08-03,A2E3T0OZDPWPP8,B00P887VCY
9902497,1.0,2011-08-05,A1UQX0CI8TM9ET,B00200C3Q2
4906424,3.0,2015-08-11,A3O9OZCULGOA0P,B00BDDXDBQ
844323,5.0,2013-12-10,A32M3NV9464KEA,B000NORVHI
4457535,5.0,2015-09-02,A3VIKM3E229197,B008ZTE888
3283216,5.0,2016-04-21,A1ADK2AA5OYWFH,B004INB6QC
5303643,5.0,2015-01-02,A121J63980USLQ,B00DW0E272
4172953,5.0,2016-07-25,A71X7KJCTWZM8,B007998X4K
5830042,4.0,2014-05-05,A1EVV74UQYVKRY,B00HFJBWTM
3253662,5.0,2017-12-19,A19RUA4G3AFXU3,B004EKNS3I
3439028,5.0,2016-03-01,A1CW7KFEQGE56B,B004VOE8MC
1952329,5.0,2014-08-29,A3NLAHNZQU4KZJ,B001CN6QA2
8569913,5.0,2017-02-20,A3KOP2PGC6BFYJ,B018V7L3C2
8914421,5.0,2016-03-30,A2CH62B9QLFUBV,B01CJKGKQ6
5933558,5.0,2015-08-09,AS48Z5UBCIYGG,B00I3PR93A
528022,5.0,2011-12-28,A110PC8C5Y7MQD,B000FIATYY
5363935,4.0,2016-05-03,AJRFZ0VZ0LD26,B00EANPGRA
292165,1.0,2017-08-26,AUZLLYR1B8MHF,B0009XCA42
967750,4.0,2017-01-18,A2I6ZR6KMO5SHT,B000RNYDUI
9120465,5.0,2017-08-23,A1ADK2AA5OYWFH,B01EM5KJDQ
3011485,3.0,2014-09-15,A1OB5NTW55VYHW,B003SSQRXU
6040515,5.0,2017-04-05,AUMHC6475331C,B00IUI29LW
4127310,5.0,2016-12-07,A23YNLI2ND95YE,B0073GZR2U
3507224,4.0,2017-08-05,A399WV2T2TRVAS,B004ZAIXSC
10694448,5.0,2017-12-02,A1LJMUISR7DW8J,B008Z9BNEU
6413867,4.0,2016-05-08,A20VETUQ6Y1SDP,B00LBPR3GM
655177,4.0,2016-06-01,A1N38RLQLSAJRZ,B000IES5PK
4018509,5.0,2016-07-17,ATYO572B7WLO2,B006NZZH18
1292120,5.0,2016-09-10,A3PZTT5M0M5XL6,B0014VVNZU
5529870,4.0,2018-02-01,A3VGHF7VNFBMCQ,B00FF3AK48
5348076,3.0,2017-12-06,A3CA3RWZYJDWXE,B000RDQCFM
5093818,3.0,2014-11-06,A7SOEZ9NEUCR5,B00CI8KRBY
2968670,5.0,2013-07-18,A1H12X9S79Z14A,B003N1VQQ0
5515378,5.0,2015-01-30,A2V7JNX7J8RKHW,B00FB6S01Y
1189436,4.0,2015-11-22,A1X5MNMWCE0JKL,B000X175M2
8943148,4.0,2017-05-19,A3FTLJ7NU8BKHY,B01CV1P9T2
9469937,5.0,2017-08-14,AU9G03JVEXTNQ,B000BS0HW2
3145194,5.0,2016-05-20,A1PLYFDI3MT57M,B0046C51PW
470749,5.0,2008-10-26,A2S26YGSVXBCFL,B000EYF7LO
138275,5.0,2016-02-22,A1EFMUELG6MYYV,B0002YRJ62
3933555,3.0,2012-09-24,A3F3B6HY9RJI04,B0067XBI5A
4745902,5.0,2017-03-18,A59P4HF0IM8O2,B00AQ67AI8
5996048,4.0,2014-12-11,A1R7OZVAPKKKRL,B00IJ9C8ZO
4974652,5.0,2014-12-15,A1RS9E98SOIM26,B00BQ4E7U8
759407,5.0,2016-01-02,AHPJLD8YZZ135,B000LHWPJQ
8422918,5.0,2015-12-18,A12EVLX6RP7TKE,B017DJC4QS
4188852,5.0,2012-08-18,A5CDMTW6JKV5G,B007C8EN06
2387152,5.0,2015-04-03,A2H5PNP2GGZJNL,B001U0OFD2
5205060,5.0,2016-02-13,AWVP0JKG5V5FX,B00D9B7OKQ
3937269,1.0,2014-09-01,A34APRBG6PQLRJ,B0068FAXTY
421246,5.0,2015-02-13,A3RROVKDPT5ZXQ,B000E39T50
6778175,5.0,2016-05-26,AYU6BPA30EH5Q,B00O0OKOGC
137144,5.0,2017-01-03,A1XN2ORFU4W0SY,B0002YRNWM
1890838,5.0,2015-06-26,AAIBQ31B16ID3,B001B6NFH2
5149868,5.0,2016-09-20,A2H5AA420G6SHB,B00CTWWNKM
426517,5.0,2015-11-07,A34QWCIST36Z8O,B000E59A8E
5670830,5.0,2016-05-19,AXUJFOFQZNTN,B00GCHKW12
279108,3.0,2016-09-23,ANHNZVLSFZHW9,B0009S8R6M
3103273,5.0,2015-02-10,A1D33H7DDMOJM9,B00437WYPU
2529334,2.0,2013-11-12,AB7Q76XU2O0AE,B0029VIMKI
5467862,1.0,2016-11-02,A3A2RA03DTGOSU,B00F2DG3VU
2450696,5.0,2012-05-29,A3C1QYGEET3BVY,B0020HN1IE
2357514,4.0,2013-07-29,A2XRMQA6PJ5ZJ8,B001SH93QG
3335946,5.0,2013-09-08,A24HQWVDBJ5ZT5,B004MERO7C
4617043,4.0,2013-11-17,A3RXANQZX8Y4EA,B009YMB2KW
6360035,5.0,2016-10-22,A23GTPRHLN78S2,B00KXQS6YI
587149,5.0,2015-04-07,A1FAN0M5DR0SH8,B000GU6PZ8
9817655,5.0,2018-02-28,A7Z3JVOI5OMMJ,B001LK7Y7A
7388113,5.0,2017-03-27,A1HVJX7O12IIGP,B00URUEIJM
170670,4.0,2015-06-29,A3327PMP215D41,B00074H5K2
8877068,5.0,2016-09-22,ADZM1QM9WNVX5,B01C4WWNFQ
705160,2.0,2014-10-15,AWIOLCF6GX1TR,B000K2ZL5M
3709471,4.0,2013-11-21,A2H97JLEGE2LPL,B005GOU5SW
3096077,5.0,2014-03-03,A3MFH1N28EDZ87,B0042WGD5I
9168295,4.0,2017-02-01,A2NYSDO4SQMGE8,B01F4EY8ZY
2950620,5.0,2016-11-06,A3QWE2SUGEX1ZW,B003L4YSAU
976753,3.0,2014-03-21,A1N6MS7Z7PXP45,B000RYWQP6
1354464,4.0,2014-08-07,A15F0X7UOLWKT4,B00165ZBO8
10209641,5.0,2016-10-04,AKS06WUFVMGEI,B004PW6RHY
2265705,4.0,2011-02-20,A366QN7WE6R14Y,B001OPQYPK
2898505,5.0,2013-12-21,A2K7VEOJIM1MEI,B003DWFCDC
7420572,5.0,2015-07-31,A30X9M0J5WOVAS,B00V5OAYYC
4035809,4.0,2016-06-07,A315K18GJJUDBY,B006PH9CZG
6870785,5.0,2016-12-14,A4SC3WGN6H3GC,B00OX17OUG
7943502,5.0,2017-07-07,A2BH04B9G9LOYA,B011O6Y3FG
4390996,4.0,2012-11-24,A3EOVXI1VZIHUQ,B008ERUROK
454228,4.0,2016-07-22,A3RNRJ9P95HN4K,B000ENOPO0
5215962,5.0,2015-04-25,AYWPRH6RXV870,B00DCCO1IU
6773549,5.0,2016-08-02,A3HFQE02MDPC6I,B00NZTBYDA
699692,5.0,2015-12-06,A34QWCIST36Z8O,B000JZ7JM8
